col:ID	col:parentID	col:status	col:rank	col:scientificName	col:authorship
5JQL2	6RN77	accepted	subspecies	Modicogryllus (Modicogryllus) pallipalpis pallipalpis	(Tarbinsky, 1940)
BTYNM	6RN77	synonym	species	Gryllulus pallipalpis	Tarbinsky, 1940
5JQL3	6RN77	accepted	subspecies	Modicogryllus (Modicogryllus) pallipalpis palustris	(Chopard, 1959)
73MV4	6RMV6	synonym	species	Modicogryllus regulus	(King, 1826)
3HH7Z	6RMV6	synonym	species	Gryllus regulus	King, 1826
43TBV	73N7D	synonym	species	Modicogryllus amani	Otte & Cade, 1984
96XB	43T9G	synonym	species	Acheta brincki	Chopard, 1955
43TC5	43T9G	synonym	species	Modicogryllus brincki	(Chopard, 1955)
73N74	73MV6	synonym	species	Modicogryllus rotundipennis	(Chopard, 1938)
3HGHS	73MV6	synonym	species	Gryllulus rotundipennis	Chopard, 1938
972M	43TBM	synonym	species	Acheta zolotarewskyi	Chopard, 1954
6RN6K	43TBM	synonym	species	Modicogryllus zolotarewskyi	(Chopard, 1954)
BT67L	8QK7T	synonym	species	Modicogryllus (Amodicogryllus) pseudocyprius	Gorochov, 1996
8Q287	43T9S	synonym	species	Modicogryllus conspersus	(Schaum, 1853)
96XQ	43T9S	synonym	species	Acheta conspersus	(Schaum, 1853)
3HGWQ	43T9S	ambiguous synonym	species	Gryllus conspersus	Schaum, 1853
3HGGT	43T9S	synonym	species	Gryllulus conspersus	(Schaum, 1853)
3HH2W	43T9S	synonym	species	Gryllus laqueatus	Gerstaecker, 1869
43TCB	43T9N	synonym	species	Modicogryllus concisus	(Walker, 1869)
6L62F	43T9N	synonym	species	Gryllus concisus	Walker, 1869
BW3P8	6RN7B	synonym	species	Gryllus guanchicus	Krauss, 1892
64H36	6RN7B	synonym	species	Acheta guanchicus	(Krauss, 1892)
43TCV	6RN7B	synonym	species	Modicogryllus guanchicus	(Krauss, 1892)
BW96W	6RN7B	synonym	species	Gryllulus guanchicus	(Krauss, 1892)
5JQKX	6RN79	accepted	subspecies	Modicogryllus (Modicogryllus) maliensis maliensis	Otte & Cade, 1984
5JQKW	6RN79	accepted	subspecies	Modicogryllus (Modicogryllus) maliensis atrans	Gorochov, 1990
BPJPX	6RN79	synonym	species	Modicogryllus maliensis	Otte & Cade, 1984
43TD3	6RN6Y	synonym	species	Modicogryllus kivuensis	(Chopard, 1939)
3HGH9	6RN6Y	synonym	species	Gryllulus kivuensis	Chopard, 1939
43TCW	73MVB	synonym	species	Modicogryllus imbecillus	(Saussure, 1877)
3HG5H	73MVB	synonym	species	Gryllodes imbecillus	Saussure, 1877
3HGH4	73MVB	synonym	species	Gryllulus imbecillus	(Saussure, 1877)
73N72	43TBB	synonym	species	Modicogryllus ullus	Gorochov, 1988
43TBW	43T9B	synonym	species	Modicogryllus angustulus	(Walker, 1871)
3HGTD	43T9B	ambiguous synonym	species	Gryllus angustulus	Walker, 1871
73N6L	43TBL	synonym	species	Modicogryllus zinzilulans	Otte & Cade, 1984
43TDK	73MV8	synonym	species	Modicogryllus mulanje	Otte, 1987
3HGJ4	43TBF	synonym	species	Gryllulus vicinus	Chopard, 1938
73N6N	43TBF	synonym	species	Modicogryllus vicinus	(Chopard, 1938)
43TDM	73N78	synonym	species	Modicogryllus ngamius	Otte, Toms & Cade, 1988
43TDD	73N6X	synonym	species	Modicogryllus meruensis	Otte & Cade, 1984
5JQKZ	6RMV7	accepted	subspecies	Modicogryllus (Modicogryllus) nitidus nitidus	(Chopard, 1925)
3HH5Q	6RMV7	synonym	species	Gryllus nitidus	Chopard, 1925
5JQKY	6RMV7	accepted	subspecies	Modicogryllus (Modicogryllus) nitidus moghrebicus	(Morales-Agacino, 1956)
43TC7	43T9K	synonym	species	Modicogryllus castaneus	(Chopard, 1928)
3HGVL	43T9K	synonym	species	Gryllus castaneus	Chopard, 1928
3HH96	43TB4	synonym	species	Gryllus signifrons	Walker, 1869
73N73	43TB4	synonym	species	Modicogryllus signifrons	(Walker, 1869)
6RN6M	43TBG	synonym	species	Modicogryllus vitreus	Roy, 1971
6RN6Q	43TB6	synonym	species	Modicogryllus smolus	Gorochov, 1988
43TC9	43T9L	synonym	species	Modicogryllus chopardi	Bhowmik, 1971
43TD2	73N6Z	synonym	species	Modicogryllus kirschii	(Saussure, 1877)
3HG5M	73N6Z	synonym	species	Gryllodes kirschii	Saussure, 1877
6Y6Y7	6RMV8	synonym	species	Scapsipedus minutus	Chopard, 1954
43TDG	6RMV8	synonym	species	Modicogryllus minutus	(Chopard, 1954)
6Y6Y3	43T9Z	synonym	species	Scapsipedus hastatus	Saussure, 1877
